CCAA;CIUDAD;Num_Documentos;Fecha_Inicio;Ultima_Actualizacion;Licencia;Compartir?;Transformar?;Uso con fin comercial?;Gratis?;FORMATO MÁQUINA;FORMATO MAPA;SIN FORMATO;ACTUALIZADO;CATEGORIA;DATASET;% Categoria en Catalogo;Creado;Frecuencia;NOTA PORTAL
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;1;0;19/03/2018;CULTURA Y OCIO;Salas de espectáculos artísticos: teatros, cines, filmotecas, auditorios y salas de conciertos;6,19%;26/09/2014;1 Año;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;1;0;09/06/2015;CULTURA Y OCIO;Sedes. Bibliotecas Especializadas Universitarias y Nacionales;6,19%;09/06/2015;1 Año;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;1;0;20/03/2018;CULTURA Y OCIO;Templos e iglesias católicas;6,19%;18/10/2014;1 Año;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;1;0;20/03/2018;CULTURA Y OCIO;Templos e iglesias no católicas;6,19%;20/10/2014;1 Año;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;0;0;16/03/2018;ECONOMIA;Agenda de eventos en centros de la Dirección General de Comercio y Emprendimiento. Cursos y talleres gratuitos sobre emprendimiento y comercio;2,47%;31/10/2014;1 Mes;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;0;0;14/03/2018;ECONOMIA;Censo de locales, sus actividades y terrazas de hostelería y restauración;2,47%;22/10/2014;1 Mes;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;0;0;14/03/2018;ECONOMIA;Censo de locales, sus actividades y terrazas de hostelería y restauración: Histórico;2,47%;22/10/2014;1 Mes;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;0;1;09/05/2017;ECONOMIA;Deuda pública del Ayuntamiento de Madrid;2,47%;27/04/2017;1 Año;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;0;1;16/06/2017;ECONOMIA;Directorio de establecimientos en 7 polígonos industriales;2,47%;18/07/2014;1 Año;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;0;0;27/09/2017;ECONOMIA;Empresas alojadas en la Red de Viveros de Empresa de la Dirección General de Comercio y Emprendimiento;2,47%;06/03/2015;;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;0;0;25/01/2018;ECONOMIA;Epígrafes de actividad económica;2,47%;04/01/2017;;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;0;0;20/04/2017;ECONOMIA;Infraestructuras municipales para el fomento del emprendimiento;2,47%;20/04/2017;1 Año;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;1;0;30/06/2014;EDUCACION;Centros de la Escuela Oficial de Idiomas en Madrid;2,16%;30/06/2014;1 Año;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;1;0;20/03/2018;EDUCACION;Colegios Públicos de Madrid;2,16%;12/03/2014;1 Año;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;1;0;20/03/2018;EDUCACION;Escuelas Infantiles Municipales;2,16%;12/03/2014;1 Año;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;1;0;20/03/2018;EDUCACION;Salas de estudio y lectura;2,16%;15/12/2015;1 Año;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;1;0;09/06/2015;EDUCACION;Sedes. Centros de Enseñanza;2,16%;09/06/2015;1 Año;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;1;0;09/06/2015;EDUCACION;Sedes: Centros de EDUCACION;2,16%;09/06/2015;1 Año;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;1;0;20/03/2018;EDUCACION;Universidades, colegios mayores, residencias universitarias y otros;2,16%;12/03/2014;1 Año;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;0;0;01/03/2018;TRANSPORTE;Aforos de tráfico en la ciudad de Madrid;17,64%;01/03/2018;;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;0;0;01/07/2016;TRANSPORTE;Áreas de Prioridad Residencial (APR);17,64%;31/03/2016;1 Año;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;0;1;09/01/2018;TRANSPORTE;Autorizaciones del Servicio de Estacionamiento Regulado;17,64%;15/02/2017;;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;0;0;15/03/2018;TRANSPORTE;Avisos y reclamaciones recepcionados en las secciones de bicicleta pública (BiciMAD), señalización y SER;17,64%;07/09/2015;1 Semana;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;0;1;08/03/2018;TRANSPORTE;BiciMAD. Alta de usuarios y usos por día del servicio público de bicicleta eléctrica;17,64%;20/03/2015;1 Mes;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;1;0;27/12/2017;TRANSPORTE;BiciMAD. Bases del servicio público de bicicleta eléctrica de la ciudad de Madrid;17,64%;19/08/2015;;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;0;0;12/01/2018;TRANSPORTE;BiciMAD. Cuantificación económica del cumplimiento del nivel del servicio;17,64%;21/10/2015;;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;0;0;15/03/2018;TRANSPORTE;BiciMAD. Disponibilidad de unidades (bicicletas) del servicio público de bicicleta eléctrica;17,64%;07/09/2015;1 Semana;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;1;0;05/10/2016;TRANSPORTE;BiciMAD. Mapa de bases del servicio público de bicicleta eléctrica de la ciudad de Madrid;17,64%;26/06/2014;1 Año;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;1;0;30/11/2016;TRANSPORTE;Bici. Aparcabicis;17,64%;10/04/2014;;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;1;0;30/11/2016;TRANSPORTE;Bici. Áreas de descanso;17,64%;10/04/2014;;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;1;0;30/11/2016;TRANSPORTE;Bici. Calles tranquilas;17,64%;01/07/2014;;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;1;0;30/11/2016;TRANSPORTE;Bici. Ciclocarriles;17,64%;15/10/2014;;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;1;0;30/11/2016;TRANSPORTE;Bici. Cruces semaforizados para bici;17,64%;10/04/2014;;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;1;0;30/11/2016;TRANSPORTE;Bici. Vías ciclistas;17,64%;15/10/2014;;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;1;0;30/11/2016;TRANSPORTE;Bici: Avanza bici;17,64%;10/04/2014;;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;1;0;24/08/2017;TRANSPORTE;Carga y descarga. Reserva de estacionamiento para carga y descarga de mercancías en vía pública;17,64%;05/08/2014;1 Año;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;0;1;23/09/2014;TRANSPORTE;EMT: Calendario, grupos, líneas y paradas en formato xlsx;17,64%;23/09/2014;Diario;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;0;1;23/09/2014;TRANSPORTE;EMT: Calendario, grupos, líneas y paradas en formato xml;17,64%;23/09/2014;Diario;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;0;1;12/03/2014;TRANSPORTE;EMT: Incidencias del servicio;17,64%;12/03/2014;Real;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;0;1;12/03/2014;TRANSPORTE;EMT: rutas;17,64%;12/03/2014;;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;1;0;14/03/2018;TRANSPORTE;Estaciones de suministro de combustibles menos contaminantes;17,64%;01/06/2015;;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;0;1;26/09/2014;TRANSPORTE;Estudio del Parque Circulante de la ciudad de Madrid 2013;17,64%;26/09/2014;;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;0;0;01/09/2017;TRANSPORTE;Moto: Avanza moto;17,64%;10/04/2014;1 Año;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;1;0;30/11/2016;TRANSPORTE;Moto: Reservas moto;17,64%;10/04/2014;;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;0;1;16/03/2018;TRANSPORTE;Multas de circulación;17,64%;17/11/2014;1 Mes;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;0;1;13/03/2018;TRANSPORTE;Multas de circulación: detalle;17,64%;01/11/2014;1 Mes;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;1;0;12/01/2018;TRANSPORTE;Plazas de estacionamiento para personas de movilidad reducida;17,64%;05/08/2014;1 Año;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;1;0;22/08/2017;TRANSPORTE;Puntos de Recarga de vehículos eléctricos de acceso público;17,64%;26/09/2014;;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;0;0;31/01/2018;TRANSPORTE;Taxi. Modelos de vehículos autorizados;17,64%;25/06/2014;;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;1;0;17/08/2017;TRANSPORTE;Taxi. Reservas de paradas en vía pública;17,64%;12/08/2014;1 Año;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;0;0;27/02/2018;TRANSPORTE;Taxi. Tarifas, suplementos, municipios, paradas eventuales, régimen de descanso y duración del servicio;17,64%;16/10/2017;1 Año;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;0;1;13/03/2018;TRANSPORTE;Taxi: Situación y Gestión;17,64%;04/11/2014;1 Mes;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;0;1;09/04/2015;TRANSPORTE;Tráfico Calle 30: Cámaras;17,64%;09/04/2015;Real;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;0;1;09/04/2015;TRANSPORTE;Tráfico Calle 30: Datos de tráfico y estado del tráfico tiempo real (M-30);17,64%;09/04/2015;Real;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;0;1;09/04/2015;TRANSPORTE;Tráfico Calle 30: Estimaciones de tráfico entre entradas y salidas (Webservice);17,64%;09/04/2015;Real;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;0;1;09/04/2015;TRANSPORTE;Tráfico Calle 30: Estimaciones de tráfico entre las diferentes entradas y salidas;17,64%;09/04/2015;Real;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;0;1;09/04/2015;TRANSPORTE;Tráfico Calle 30: Histórico de datos de usuarios que han circulado desde 2013;17,64%;09/04/2015;Real;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;0;1;09/04/2015;TRANSPORTE;Tráfico Calle 30: Incidencias;17,64%;09/04/2015;Real;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;0;1;09/04/2015;TRANSPORTE;Tráfico Calle 30: Trabajos planificados en tiempo real;17,64%;09/04/2015;Real;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;0;0;14/02/2018;TRANSPORTE;Tráfico. Intensidad del tráfico desde julio 2013 (datos de los puntos de medida);17,64%;16/09/2014;1 Mes;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;1;0;14/02/2018;TRANSPORTE;Tráfico. Intensidad del tráfico, ubicación de los puntos de medida;17,64%;10/11/2017;1 Año;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;0;1;28/02/2017;TRANSPORTE;Tráfico. Intensidad media en días laborables;17,64%;10/04/2014;1 Año;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;1;0;06/06/2017;TRANSPORTE;Tráfico: Cabezas semáforos;17,64%;23/06/2014;1 Año;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;1;0;16/01/2014;TRANSPORTE;Tráfico: Cámaras;17,64%;12/03/2014;Real;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;1;0;11/07/2014;TRANSPORTE;Tráfico: Carriles bus;17,64%;11/07/2014;;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;0;1;12/03/2014;TRANSPORTE;Tráfico: Incidencias en vía pública;17,64%;12/03/2014;Real;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;1;0;08/08/2014;TRANSPORTE;Tráfico: Incidencias en vía pública. Mapa;17,64%;08/08/2014;Real;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;1;0;30/11/2016;TRANSPORTE;Tráfico: Información de intensidad media diaria (estudios anuales) 2012 y 2013;17,64%;25/02/2014;;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;0;1;19/11/2013;TRANSPORTE;Tráfico: Información en paneles informativos de información variable en superficie;17,64%;12/03/2014;Real;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;0;1;12/03/2014;TRANSPORTE;Tráfico: Intensidad del tráfico en tiempo real (valores);17,64%;12/03/2014;Real;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;1;0;06/06/2017;TRANSPORTE;Tráfico: Paneles información variable, ubicación;17,64%;28/01/2014;1 Año;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;0;1;12/03/2014;TRANSPORTE;Tráfico: Semáforos apagados o en destellos en tiempo real;17,64%;12/03/2014;Real;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;1;0;06/06/2017;TRANSPORTE;Tráfico: Semáforos con avisadores acústicos;17,64%;28/01/2014;1 Año;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;0;1;11/08/2014;TRANSPORTE;Tráfico: Semáforos que no comunican;17,64%;11/08/2014;Real;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;1;0;08/08/2014;TRANSPORTE;Tráfico: Intensidad del tráfico. Mapa de tramas;17,64%;08/08/2014;Real;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;1;0;17/08/2017;TRANSPORTE;Zonas SER. Distintivos y parquímetros;17,64%;25/01/2016;;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;0;1;04/07/2017;SALUD;Censo de animales domésticos por distrito;4,95%;17/06/2014;1 Año;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;0;0;12/09/2016;SALUD;Encuesta de Salud de la Ciudad de Madrid 2013;4,95%;12/09/2016;;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;0;0;23/06/2017;SALUD;Encuesta de satisfacción de los familiares de usuarios del Centro de Prevención de Deterioro Cognitivo (Serie);4,95%;23/06/2017;1 Año;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;0;0;26/06/2017;SALUD;Encuesta de satisfacción de usuarios de la consulta del viajero del Centro de Madrid Salud Internacional (Serie);4,95%;26/06/2017;1 Año;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;0;0;26/06/2017;SALUD;Encuesta de satisfacción de usuarios de la Oficina de Atención al Ciudadano de Madrid Salud (Serie);4,95%;26/06/2017;1 Año;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;0;0;04/01/2017;SALUD;Encuesta de satisfacción de usuarios de la Unidad Técnica de Control de Vectores 2015;4,95%;21/12/2016;;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;0;0;23/06/2017;SALUD;Encuesta de satisfacción de usuarios del Centro de Prevención de Deterioro Cognitivo (Serie);4,95%;23/06/2017;1 Año;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;0;0;21/02/2018;SALUD;Encuesta de satisfacción de usuarios del Centro de Protección Animal (Serie);4,95%;26/06/2017;1 Año;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;0;0;26/06/2017;SALUD;Encuesta de satisfacción de usuarios del Servicio de toma de muestras de aguas de consumo en grifo (Serie);4,95%;26/06/2017;1 Año;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;0;0;21/12/2016;SALUD;Encuesta de satisfacción de usuarios que han solicitado un Informe de Habitabilidad y Salubridad de la vivienda 2015;4,95%;21/12/2016;;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;0;0;20/12/2016;SALUD;Estudio de satisfacción de usuarios de los Centros de Atención a Drogodependientes 2015;4,95%;13/09/2016;;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;0;0;28/02/2018;SALUD;Farmacias de guardia;4,95%;28/04/2015;1 Mes;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;0;1;16/11/2017;SALUD;Madrid Salud. Estadísticas centro de protección animal;4,95%;17/02/2015;;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;0;1;10/05/2017;SALUD;Madrid Salud: Estadísticas de inspecciones realizadas centros estética, aguas recreativas y centros infantiles;4,95%;17/02/2015;;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;0;1;02/06/2017;SALUD;Madrid Salud: Estadísticas de inspecciones realizadas en seguridad alimentaria y resultados de análisis de muestras;4,95%;17/02/2015;1 Año;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;1;0;20/03/2018;SALUD;Madrid Salud: relación de centros municipales;4,95%;12/03/2014;1 Año;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;0;0;26/07/2017;SECTOR PUBLICO;Agendas institucionales;17,33%;24/04/2017;;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;0;0;13/03/2018;SECTOR PUBLICO;Anotaciones de entrada en las Oficinas de Registro del Ayuntamiento de Madrid;17,33%;01/07/2014;1 Mes;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;1;0;13/03/2018;SECTOR PUBLICO;Aseos públicos;17,33%;17/03/2017;1 Mes;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;0;0;08/03/2018;SECTOR PUBLICO;Atención personalizada en Línea Madrid (canal presencial y telefónico);17,33%;12/03/2015;1 Mes;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;0;0;23/02/2018;SECTOR PUBLICO;Ayudas y subvenciones;17,33%;10/12/2015;;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;0;1;12/03/2014;SECTOR PUBLICO;Boletín Oficial del Ayuntamiento;17,33%;12/03/2014;;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;0;0;21/12/2017;SECTOR PUBLICO;Calendario laboral;17,33%;31/01/2017;1 Año;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;0;1;08/03/2018;SECTOR PUBLICO;Cita previa (Línea Madrid);17,33%;20/01/2015;1 Mes;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;0;0;12/01/2018;SECTOR PUBLICO;Concejales del Ayuntamiento de Madrid desde 1979;17,33%;12/01/2018;;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;0;0;15/03/2018;SECTOR PUBLICO;Conjunto de datos publicados en datos.Madrid.es;17,33%;24/02/2016;1 Mes;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;0;0;19/01/2018;SECTOR PUBLICO;Datos de uso de portales Madrid.es;17,33%;20/09/2017;1 Mes;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;0;1;24/01/2018;SECTOR PUBLICO;Declaración de bienes y actividades de los concejales del Ayuntamiento de Madrid;17,33%;04/08/2016;1 Año;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;0;1;;SECTOR PUBLICO;Declaración de bienes y actividades de los directivos del Ayuntamiento de Madrid;17,33%;;;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;0;1;03/11/2015;SECTOR PUBLICO;Elecciones Asamblea de Madrid: 1983-2015;17,33%;28/11/2014;;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;0;1;03/11/2015;SECTOR PUBLICO;Elecciones Ayuntamiento de Madrid: 1983-2015;17,33%;28/11/2014;;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;0;1;03/11/2015;SECTOR PUBLICO;Elecciones Congreso de los Diputados: 1989-2011;17,33%;28/11/2014;;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;0;1;03/11/2015;SECTOR PUBLICO;Elecciones Parlamento Europeo: 1987-2014;17,33%;28/11/2014;;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;0;1;12/12/2014;SECTOR PUBLICO;Elecciones Senado: 2000 - 2011;17,33%;12/12/2014;;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;0;0;21/09/2017;SECTOR PUBLICO;Empresas de Mudanzas;17,33%;09/09/2016;1 Mes;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;0;1;22/02/2018;SECTOR PUBLICO;Encuesta de calidad de vida y satisfacción con los servicios públicos de la ciudad de Madrid (serie);17,33%;06/11/2015;;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;0;1;16/02/2018;SECTOR PUBLICO;Encuesta de satisfacción a usuarios de la Oficina de Objetos Perdidos 2017;17,33%;05/02/2018;1 Año;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;0;1;;SECTOR PUBLICO;Encuesta del Servicio de Sugerencias y Reclamaciones (serie anual);17,33%;;;8,74
